Payment Submission Detail Report,1.0,2018-02-13 to 2018-02-13,,,,,,,
batch_id,merchant_id,batch_date,request_id,merchant_ref_number,trans_ref_no,payment_method,currency,amount,transaction_type,payment_processor
"20068896701","uma_garage_parcs","2018-02-14","5185611173996891003015","636541399171749547","422223761XEKDVD2HUOG1","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185611825006915003015","636541399823578066","422231531XEKE4D2I58X9","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185611975246921203015","636541399973830357","422235317XEKHID2KEP15","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185613507366531603063","636541401503989693","422217275XEKIJD2KW5YQ","MasterCard","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185613617526536203063","636541401615072956","422233840XEKI2D2KKQ87","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185614023516554303063","636541402022018141","422234230XEKI7D2KVE7L","Visa","USD","2.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185614185246561203063","636541402180980209","422237605XEKEHD2IDSRE","MasterCard","USD","11.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185614216246562403063","636541402214692441","422229753XEKE6D2I5D58","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185616594466917903067","636541404592626077","422231948XEKHBD2KEQAM","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185616730926923303067","636541404729813359","422235648XEKDTD2HUQY9","Visa","USD","6.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185617950546881203075","636541405948109240","422238116XEKIHD2KW7F4","Visa","USD","1.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185618073386885303075","636541406072009157","422234844XEKEFD8YJCEV","Visa","USD","6.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185618097876885903075","636541406095691707","422237220XEKHVD2KIGNP","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185618282606892203075","636541406280415597","422238322XEKEKD2IDWH3","Visa","USD","2.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185618941196294603072","636541406938211143","422234851XEKEFD8YJCIJ","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185620481496220403022","636541408480253094","422235464XEKHDD8YPE4B","Visa","USD","16.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185621138106243503022","636541409136193200","422236451XEKE3D2I5B3P","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185621344806537403091","636541409342890490","422240005XEKHYD2KIGH3","Visa","USD","14.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185621630076546803091","636541409627880048","422236751XEKL4D2KKVGH","Visa","USD","8.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185621655896547603091","636541409654036074","422235853XEKE9D8YJC6Q","Visa","USD","6.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185622302586914103061","636541410300118212","422239420XEKICD2KVL0H","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185622458126920103061","636541410456911342","422233496XEKE0D2I5BBA","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185622776266444603062","636541410775039717","422236160XEKE2D2I56TJ","Visa","USD","15.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185623667396478303062","636541411665857714","422240217XEKEND2IDTL4","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185624425896395203068","636541412424643467","422241901XEKIKD2KW1G5","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185626215756134903024","636541414212993704","422236971XEKHTD2KIF3X","American Express","USD","11.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185626686846471303068","636541414684385608","422241219XEKEOD2IDT30","Visa","USD","1.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185628874536681703093","636541416872936759","422236492XEKE3D2I5C07","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185629132536689003093","636541417129866742","422238773XEKI1D2KKT1D","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185630392976168703077","636541418390658841","422245505XEKHOD2KH1AO","Visa","USD","6.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185631176716140603063","636541419173696099","422244418XEKI0D2KKUMU","MasterCard","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185631590016889703091","636541419588672971","422244424XEKI0D2KKUOY","Visa","USD","2.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185632604726939203014","636541420601518063","422245523XEKHOD2KH1KC","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185633572946853203093","636541421571483800","422244250XEKE9D8YJDQU","Discover","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185634159246882003093","636541422157841056","422244442XEKI0D2KKV3S","MasterCard","USD","6.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185638402736583803023","636541426400267040","422244274XEKE9D8YJELD","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185638491486586803023","636541426487965720","422241888XEKHQD2KH5MB","Visa","USD","6.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185639190266004603066","636541427187100744","422245558XEKHOD2KH2O2","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185640387736236803071","636541428386349479","422247934XEKEHD2IDWDG","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185643315966424003020","636541431313926615","422246478XEKIHD2KWAXY","American Express","USD","2.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185644417906053903021","636541432415943533","422246675XEKHVD2KIKA2","Visa","USD","2.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185647029416214303057","636541435026703585","422248383XEKDRD2HUTSV","MasterCard","USD","5.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185647205906220103057","636541435204301222","422252127XEKE2D2I5AAE","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185647592556232903057","636541435590351202","422252916XEKKSD8YT7T8","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185647623516014603056","636541435621553572","422244498XEKI0D2KKX2W","MasterCard","USD","16.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185648574466979203050","636541436572062285","422252718XEKHBD2KEUMK","Visa","USD","7.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185648596156980003050","636541436595090959","422252921XEKKSD8YT7XB","Visa","USD","3.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185648629016981403050","636541436626745806","422253119XEKIFD2KW6GP","Visa","USD","6.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185648918186276503057","636541436916935659","422249244XEKHFD2KEXS0","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185650042696754003019","636541438041975710","422250636XEKHHD2KETD9","MasterCard","USD","3.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185650280356642303090","636541438276807989","422246882XEKIGD95F0IK","Visa","USD","17.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185650814866525903093","636541438812705280","422252242XEKHMD8YPGHE","Visa","USD","10.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185651160596707003059","636541439158263041","422251842XEKEID2IDYCR","MasterCard","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185651304666711003059","636541439303176020","422251533XEKE5D2I5CGT","Visa","USD","5.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185651605526719803059","636541439604760645","422252934XEKKSD8YT87U","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185651871066690403090","636541439869565735","422250459XEKHQD2KH7D5","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185652180216699703090","636541440177181819","422250753XEKE6D2I5I0P","MasterCard","USD","5.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185654302996461103076","636541442301316432","422252171XEKE2D2I5B0V","Visa","USD","7.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185655225256720903071","636541443224001812","422250282XEKIAD2KVMTC","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185655233786721303071","636541443231931804","422249678XEKIJD2KWB99","MasterCard","USD","14.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185656120166039003063","636541444118574029","422253353XEKHRD2KH6O1","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185657049576233203023","636541445046034984","422251190XEKEDD2L7U92","MasterCard","USD","7.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185657153226889103059","636541445152044914","422254845XEKHGD2KEY7F","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185657219646891503059","636541445217311092","422257308XEKELD2IE0MM","Visa","USD","5.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185657433326256603058","636541445430336850","422249577XEKEJD2IDZ0C","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185657801146266603058","636541445799998851","422250185XEKDUD2HUTHC","Visa","USD","5.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185657981436272303058","636541445980188799","422249579XEKEJD2IDZ27","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185658138436277703058","636541446136659651","422257605XEKE0D2I5FVI","MasterCard","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185658308906282903058","636541446307476757","422258006XEKE7D2L7V81","Visa","USD","5.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185658480236288603058","636541446479156648","422256724XEKEBD2L7WBH","Visa","USD","9.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185658746196614503068","636541446743545039","422252893XEKE3D2I5FWB","Visa","USD","8.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185659548906447603085","636541447544107477","422252276XEKHMD8YPHD6","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185660067326462203085","636541448065310196","422256435XEKHYD2KILED","MasterCard","USD","5.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185660868076672703070","636541448864349447","422254175XEKL6D2KWB8U","Visa","USD","17.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185661202436684103086","636541449199915823","422256850XEKE1D2I5DGM","Visa","USD","4.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185661928536707603086","636541449926844884","422251896XEKEID2IDZE5","Visa","USD","1.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185662500966544903053","636541450499349620","422254679XEKI0D2KKYIP","MasterCard","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185663005196560403053","636541451003627978","422258519XEKE2D2I5BV7","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185663019256842403083","636541451016899972","422254569XEKIHD2KWCZ0","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185663517856568103085","636541451516681641","422253671XEKHDD8YPJCS","MasterCard","USD","7.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185665087476812503084","636541453085348859","422251699XEKHXD2KIAHR","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185665621886463503078","636541453620454641","422257943XEKHWD2KIKMG","Visa","USD","3.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185665866736470703078","636541453864795680","422254078XEKILD2KWDMO","Visa","USD","9.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185666364116769903060","636541454360645412","422253686XEKHDD8YPJNV","MasterCard","USD","1.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185667172406610603064","636541455170045194","422258536XEKE2D2I5CBO","MasterCard","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185667557226622903064","636541455555899854","422255580XEKL5D2KJP93","Visa","USD","19.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185667834376854203076","636541455833065550","422262405XEKEGD2IE0VU","Visa","USD","14.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185668138416867603076","636541456137227620","422261913XEKHXD2KIATN","American Express","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185668314166874003076","636541456312029254","422260825XEKDPD2GU3IX","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185668683656890603076","636541456682482551","422256776XEKEBD2L7XDW","MasterCard","USD","5.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185669627216010303066","636541457626057785","422259437XEKHND2KH978","Visa","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185669649826011103066","636541457647103515","422260925XEKDTD2HUXI6","MasterCard","USD","7.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185670214046895603021","636541458210893598","422257158XEKHAD2KEW2E","Visa","USD","17.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185670738826135403062","636541458736084344","422253999XEKHLD2KH89C","MasterCard","USD","18.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185670980586972103074","636541458978862719","422254993XEKEND2IDZHO","MasterCard","USD","16.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185674460646213703088","636541462458923239","422256490XEKHYD2KIN2X","Visa","USD","3.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185677717156271303057","636541465716064338","422259959XEKE6D2I5KY1","Visa","USD","4.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185679202586364203068","636541467200479744","422260775XEKHUD2KILLN","MasterCard","USD","20.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185681084666473003088","636541469082897317","422261459XEKL6D2KWDVJ","Visa","USD","7.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185681537476763503020","636541469533720801","422259175XEKIBD2KVO16","MasterCard","USD","3.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185682785906737603091","636541470783850395","422258474XEKHQD2KHB18","MasterCard","USD","3.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185684867416584703070","636541472866422961","422267104XEKE7D2L7YJD","Discover","USD","2.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185685022406592603070","636541473021286992","422264630XEKE8D2L7ZUL","Visa","USD","5.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185685565446889803090","636541473561699458","422258888XEKEDD2L7XUY","Visa","USD","3.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185686133446564703060","636541474131785468","422266513XEKIDD2KVSLS","Visa","USD","3.00","ics_bill","Vital"
